84.700000 0.714936 0.321427
84.800000 0.713059 0.319585
84.900000 0.711160 0.317749
85.000000 0.709236 0.315920
85.100000 0.707300 0.314095
85.200000 0.705345 0.312277
85.300000 0.703392 0.310465
85.400000 0.701418 0.308659
85.500000 0.699397 0.306859
85.600000 0.697396 0.305065
85.700000 0.695379 0.303278
85.800000 0.693334 0.301497
85.900000 0.691275 0.299721
86.000000 0.689213 0.297953
86.100000 0.687123 0.296190
86.200000 0.685036 0.294435
86.300000 0.682925 0.292685
86.400000 0.680789 0.290942
86.500000 0.678660 0.289206
86.600000 0.676509 0.287476
86.700000 0.674367 0.285753
86.800000 0.672190 0.284036
86.900000 0.670019 0.282326
87.000000 0.667806 0.280623
87.100000 0.665598 0.278927
87.200000 0.663404 0.277237
87.300000 0.661167 0.275555
87.400000 0.658938 0.273879
87.500000 0.656692 0.272210
87.600000 0.654436 0.270547
87.700000 0.652167 0.268892
87.800000 0.649911 0.267244
87.900000 0.647612 0.265603
88.000000 0.645316 0.263968
88.100000 0.643035 0.262341
88.200000 0.640732 0.260721
88.300000 0.638435 0.259108
88.400000 0.636114 0.257502
88.500000 0.633796 0.255903
88.600000 0.631466 0.254311
88.700000 0.629142 0.252726
88.800000 0.626780 0.251149
88.900000 0.624443 0.249579
89.000000 0.622097 0.248015
89.100000 0.619742 0.246459
89.200000 0.617378 0.244911
89.300000 0.615016 0.243369
89.400000 0.612639 0.241835
89.500000 0.610268 0.240308
89.600000 0.607896 0.238789
89.700000 0.605506 0.237277
89.800000 0.603133 0.235772
89.900000 0.600734 0.234274
90.000000 0.598359 0.232784
90.100000 0.595976 0.231301
90.200000 0.593573 0.229825
90.300000 0.591187 0.228356
90.400000 0.588788 0.226895
90.500000 0.586382 0.225442
90.600000 0.583989 0.223995
90.700000 0.581594 0.222556
90.800000 0.579196 0.221125
90.900000 0.576811 0.219701
91.000000 0.574393 0.218284
91.100000 0.571999 0.216874
91.200000 0.569592 0.215472
91.300000 0.567199 0.214077
91.400000 0.564782 0.212689
91.500000 0.562386 0.211309
91.600000 0.559981 0.209936
91.700000 0.557617 0.208571
91.800000 0.555205 0.207213
91.900000 0.552817 0.205862
92.000000 0.550413 0.204518
92.100000 0.548036 0.203182
92.200000 0.545660 0.201853
92.300000 0.543277 0.200532
92.400000 0.540895 0.199218
92.500000 0.538522 0.197911
92.600000 0.536134 0.196611
92.700000 0.533783 0.195318
92.800000 0.531408 0.194033
92.900000 0.529027 0.192755
93.000000 0.526665 0.191485
93.100000 0.524322 0.190221
93.200000 0.521972 0.188965
93.300000 0.519612 0.187716
